"UserID";"Location";"Age"
"17566";"massillon, ohio, usa";NULL
"17567";"uppsala, uppland, sweden";"25"
"17568";"barcelona, catalonia, spain";NULL
"17569";"crestview, florida, usa";"30"
"17570";"perth, scotland, united kingdom";"34"
"17571";"doylestown, pennsylvania, usa";"58"
"17572";"astoria, new york, usa";NULL
"17573";"conway, arkansas, usa";"21"
"17574";"essen, nordrhein-westfalen, germany";"23"
"17575";"leicester, umbria, united kingdom";NULL
"17576";"davidson, north carolina, usa";NULL
"17577";"menlo park, california, usa";"45"
"17578";"frankfurt, hessen, germany";"37"
"17579";"stuttgart, baden-wuerttemberg, germany";NULL
"17580";"mainaschaff, bayern, germany";"28"
"17581";"opatija, california, croatia";"31"
"17582";"melbourne, victoria, australia";"53"
"17583";"wisconsin rapids, wisconsin, usa";NULL
"17584";"lodz, woj. lodz, poland";"22"
"17585";"chelmsford, essex, united kingdom";NULL
"17586";"lancaster, england, united kingdom";"48"
"17587";"mt pleasant, michigan, usa";NULL
"17588";"newport coast, ,";NULL
"17589";"westminster, maryland, usa";"46"
"17590";"usa, california, usa";"16"
"17591";"ballwin, missouri, usa";"28"
"17592";"grand rapids, michigan, usa";"54"
"17593";"lancaster, pennsylvania, usa";NULL
"17594";"ottawa, ontario, canada";"16"
"17595";"auckland, na, new zealand";NULL
"17596";"brighton & hove, england, united kingdom";"31"
"17597";"yuciapa, california, usa";"15"
"17598";"yucaipa, california, usa";"15"
"17599";"regina, saskatchewan, canada";"24"
"17600";"mannheim, baden-wuerttemberg, germany";"21"
"17601";"bensheim, hessen, germany";"53"
"17602";"spencer, massachusetts, usa";NULL
"17603";"london, england, united kingdom";NULL
"17604";"belgrade, serbia,";NULL
"17605";"angwin, california, usa";NULL
"17606";"birmingham, alabama, usa";"42"
"17607";"follonica, toscana, italy";"20"
"17608";"louisville, kentucky, usa";"45"
"17609";"voecklabruck, oberoesterreich, bahamas";NULL
"17610";"singapore, n/a, singapore";NULL
"17611";"akron, ohio, usa";"46"
"17612";"brampton, ontario, canada";"49"
"17613";"cincinnati, ohio, usa";"44"
"17614";"sugar land, texas, usa";"49"
"17615";"hot springs, arkansas, usa";"49"
"17616";"sanibel, florida, usa";NULL
"17617";"savannah, georgia, usa";"29"
"17618";"hirschaid, bayern, germany";"24"
"17619";"new york, new york, usa";"14"
"17620";"columbia, maryland, usa";"16"
"17621";"redwoodcity, california, usa";NULL
"17622";"georgetown, pennsylvania, malaysia";NULL
"17623";"pebble beach, california, usa";NULL
"17624";"denville, new jersey, usa";NULL
"17625";"petersburg, illinois, usa";NULL
"17626";"salem, new hampshire, usa";NULL
"17627";"chisago city, minnesota, usa";NULL
"17628";"capostrano beach, california, argentina";NULL
"17629";"santiago, regi�n metropolitana, chile";"27"
"17630";"sydney, new south wales, australia";"18"
"17631";"columbia crossroads, pennsylvania, usa";NULL
"17632";"rome, lazio, italy";NULL
"17633";"beachwood, ohio, usa";"42"
"17634";"toronto, ontario, canada";"28"
"17635";"portland, oregon, usa";"16"
"17636";"liverpool, england, united kingdom";"32"
"17637";"szczecin, zachodniopomorskie, poland";"17"
"17638";"montague, prince edward island, canada";"31"
"17639";"rome, italy, italy";NULL
"17640";"davis, california, usa";NULL
"17641";"siena, toscany, italy";NULL
"17642";"la ronge, saskatchewan, canada";"48"
"17643";"vancouver, british columbia, canada";NULL
"17644";"hillsborough, new jersey, usa";"26"
"17645";"san jose, california, usa";NULL
"17646";"figino, n/a, switzerland";"40"
"17647";"philadelphia, pennsylvania, usa";"49"
"17648";"hannover, niedersachsen, germany";NULL
"17649";"toronto, ontario, canada";NULL
"17650";"athens, n/a, greece";"26"
"17651";"copiague, new york, usa";NULL
"17652";"brisbane, queensland, australia";NULL
"17653";"new hill, north carolina, usa";"55"
"17654";"udine, friuli venezia giulia, italy";"45"
"17655";"englewood, new jersey, usa";"32"
"17656";"charleston, west virginia, usa";"67"
"17657";"s�o paulo, s�o paulo, brazil";"20"
"17658";"indianapolis, indiana, usa";NULL
"17659";"milano, ,";NULL
"17660";"seattle, washington, usa";NULL
"17661";"new york, new york, usa";"25"
"17662";"skien, telemark, norway";NULL
"17663";"surrey, west byfleet, united kingdom";"51"
"17664";"rosenheim, bayern, germany";NULL
"17665";"po, toscana, italy";"40"
"17666";"bologna, emilia romagna, italy";"34"
"17667";"iowa city, iowa, usa";"33"
"17668";"southend, england, united kingdom";"30"
"17669";"burlington, ontario, canada";NULL
"17670";"serpa, n/a, portugal";"28"
"17671";"springfield, missouri, usa";"35"
"17672";"s�o f�lix do xingu-pa, n/a, brazil";"30"
"17673";"altrip, rheinland-pfalz, germany";"45"
"17674";"wilsonville, illinois, usa";"34"
"17675";"besancon, franche comte, france";"23"
"17676";"berlin, berlin, germany";"28"
"17677";"bansk� bystrica, bansk� bystrica, slovakia";"17"
"17678";"dallas, texas, usa";NULL
"17679";"shelbyville, kentucky, usa";NULL
"17680";"huntington, vermont, usa";NULL
"17681";"belair, manitoba, canada";NULL
"17682";"palermo, sicilia, italy";NULL
"17683";"pilani, rajasthan(india), india";"21"
"17684";"bryan, texas, usa";"58"
"17685";"torino, piemonte, italy";NULL
"17686";"marietta, georgia, usa";"56"
"17687";"viareggio, toscana, italy";"37"
"17688";"agadir, agadir ida outanan, morocco";"51"
"17689";"shrewsbury, new jersey, usa";"1"
"17690";"saugus, california, usa";NULL
"17691";"prince george, british columbia, canada";NULL
"17692";"prague, prague, czech republic";"49"
"17693";"bloomington, minnesota, usa";NULL
"17694";"roma, lazio, italy";"41"
"17695";"wolfeboro, new hampshire, usa";NULL
"17696";"bainbridge, washington, usa";NULL
"17697";"beijing, beijing, china";"16"
"17698";"harrisonburg, virginia, usa";NULL
"17699";"melbourne, victoria, australia";NULL
"17700";"buffalo, new york, usa";NULL
"17701";"berlin, berlin/brandenburg, germany";"35"
"17702";"bochum, nordrhein-westfalen, germany";"21"
"17703";"newport beach, california, usa";"28"
"17704";"houston, texas, usa";"65"
"17705";"smithfield, new brunswick, canada";NULL
"17706";"offenbach, hessen, germany";NULL
"17707";"cedar springs, michigan, usa";NULL
"17708";"leeds, england, united kingdom";"31"
"17709";"lefroy, ontario, canada";"52"
"17710";"hockessin, delaware, usa";"51"
"17711";"datteln, nordrhein-westfalen, germany";"35"
"17712";"tehran, tehran, iran";NULL
"17713";"varese, lombardia, italy";NULL
"17714";"gelsenkirchen, nordrhein-westfalen, germany";"31"
"17715";"glen ellen, california, usa";NULL
"17716";"thorign�-fouillard, emilia romagna, france";"15"
"17717";"hamburg, hamburg, germany";NULL
"17718";"d i khan, n.w.f.p, pakistan";NULL
"17719";"lisbon, n/a, portugal";"25"
"17720";"stowe, pennsylvania, usa";"54"
"17721";"edmonton, alberta, canada";"28"
"17722";"bruxelles, bruxelles, belgium";"33"
"17723";"roma, ,";NULL
"17724";"dundas, ontario, canada";NULL
"17725";"mt. sinai, new york, usa";"20"
"17726";"ottawa, ontario, canada";"33"
"17727";"vitoria-gasteiz, euskal herria, spain";"43"
"17728";"cornubia, queensland, australia";"21"
"17729";"highton, geelong, victoria, australia";"22"
"17730";"milano, lombardia, italy";NULL
"17731";"monterotondo, lazio, italy";"30"
"17732";"selangor, n/a, malaysia";NULL
"17733";"beloit, wisconsin, usa";"56"
"17734";"dresden,, ontario, canada";NULL
"17735";"saint john, new brunswick, canada";NULL
"17736";"mainz, rheinland-pfalz, germany";"79"
"17737";"caloundra, queensland, australia";"27"
"17738";"berlin, berlin, germany";"15"
"17739";"northcote, victoria, australia";NULL
"17740";"middlebury, vermont, usa";"34"
"17741";"milan, lombardia, italy";"33"
"17742";"river falls, wisconsin, usa";"39"
"17743";"grranada hills, california, usa";"58"
"17744";"spencerville, ontario, canada";NULL
"17745";"adelaide, south australia, australia";"16"
"17746";"paris, france, france";"25"
"17747";"seattle, washington, usa";NULL
"17748";"chicago, illinois, usa";"53"
"17749";"albuquerque, new mexico, usa";NULL
"17750";"gorssel, gelderland, netherlands";NULL
"17751";"austinville va, virginia, usa";"26"
"17752";"portland, oregon, usa";NULL
"17753";"amenia, new york, usa";"27"
"17754";"regina, saskatchewan, canada";"39"
"17755";"moscow, idaho, usa";NULL
"17756";"new lenox, illinois, usa";"56"
"17757";"dartmouth, nova scotia, canada";NULL
"17758";"lake, michigan, usa";"40"
"17759";"little canada, minnesota, usa";"50"
"17760";"winnipeg,manitoba, manitoba, canada";NULL
"17761";"pinckney, michigan, usa";NULL
"17762";"woodstock, georgia, usa";NULL
"17763";"springfield, missouri, usa";"14"
"17764";"crimora, virginia, usa";"45"
"17765";"amersfoort, utrecht, netherlands";"43"
"17766";"vaucluse, n/a, france";"34"
"17767";"edmonton, alberta, canada";NULL
"17768";"new york city, new york, usa";"20"
"17769";"middle village, new york, usa";"20"
"17770";"hong kong, n/a, china";"29"
"17771";"kiel, schleswig-holstein, germany";NULL
"17772";"canberra, australian capital territory, australia";"103"
"17773";"geneva, geneva, switzerland";NULL
"17774";"west seneca, new york, usa";"25"
"17775";"tomar, n/a, portugal";"44"
"17776";"parla, madrid, spain";"26"
"17777";"aveiro, litoral norte, portugal";"31"
"17778";"bromsgrove, england, united kingdom";NULL
"17779";"chatsworth, georgia, usa";"49"
"17780";"santa rosa, california, usa";"16"
"17781";"pittsburg, california, usa";"19"
"17782";"reno, nevada, usa";NULL
"17783";"new westminster, british columbia, canada";NULL
"17784";"kitchener, ontario, canada";NULL
"17785";"scottsdale, arizona, usa";NULL
"17786";"katy, texas, usa";"72"
"17787";"berga, catalunya, spain";"33"
"17788";"chatenoy, loiret, france";"32"
"17789";"paris, idf, france";"26"
"17790";"flekkefjord, vest-agder, norway";NULL
"17791";"austin, texas, usa";"34"
"17792";"geltendorf, bayern, germany";"40"
"17793";"firenze, toscana, italy";NULL
"17794";"beaver, pennsylvania, usa";NULL
"17795";"villabe, ohio, france";NULL
"17796";"edwards, california, usa";"23"
"17797";"perugia, perugia, italy";NULL
"17798";"burlington, ontario, canada";NULL
"17799";"zoolooriver, ,";"25"
"17800";"belo horizonte, minas gerais, brazil";NULL
"17801";"rome, ,";NULL
"17802";"heidelberg, arizona, germany";NULL
"17803";"m�laga, m�laga, spain";"21"
"17804";"howard beach, new york, usa";"47"
"17805";"campbelltown, new south wales, australia";"18"
"17806";"edison, new jersey, usa";NULL
"17807";"manchester, lazio, united kingdom";"25"
"17808";"tucson, arizona, usa";"59"
"17809";"sydney, new south wales, australia";"14"
"17810";"toronto, ontario, canada";"15"
"17811";"bloomfield, connecticut, usa";"23"
"17812";"porto, porto, portugal";"31"
"17813";"paris, n/a, france";"27"
"17814";"como, lombardia, italy";"23"
"17815";"quebec, quebec, canada";"43"
"17816";"oporto, oporto, portugal";"54"
"17817";"madrid, madrid,";"26"
"17818";"ealing, london, united kingdom";"27"
"17819";"scarsdale, new york, usa";"22"
"17820";"pau, n/a, france";"29"
"17821";"dhaka, n/a, bangladesh";"29"
"17822";"isny, baden-wuerttemberg, germany";"34"
"17823";"varanasi, ,";NULL
"17824";"coru�a, galicia, spain";"30"
"17825";"milan, lombardia, italy";"45"
"17826";"league city, texas, usa";"50"
"17827";"torino, piemonte, italy";"32"
"17828";"toronto, ontario, canada";"23"
"17829";"barcelona, n/a, spain";"28"
"17830";"toronto, ontario, canada";"25"
"17831";"kings langley, hertfordshire, united kingdom";NULL
"17832";"fort st. james, british columbia, canada";NULL
"17833";"reggio emila, emilia romagna, italy";NULL
"17834";"den haag, south-holland, netherlands";"27"
"17835";"victoria, b.c., canada";NULL
"17836";"bloomington, indiana, usa";"17"
"17837";"blah, illinois, china";NULL
"17838";"bruxelles, bruxelles, belgium";"24"
"17839";"lausanne, vd, switzerland";"43"
"17840";"rennes, bretagne, france";"26"
"17841";"genval (rixensart), brabant wallon, belgium";"31"
"17842";"washington, dc, usa";"21"
"17843";"nancy, lorraine, france";NULL
"17844";"syracuse, new york, usa";NULL
"17845";"new york, new york, usa";"26"
"17846";"murfreesboro, north carolina, usa";"53"
"17847";"austin, texas, usa";NULL
"17848";"redmond, washington, usa";NULL
"17849";"philadelphia, pennsylvania, usa";NULL
"17850";"seattle, washington, usa";NULL
"17851";"philadelphia, pennsylvania, usa";"52"
"17852";"lacey, washington, usa";"45"
"17853";"tyler, texas, usa";NULL
"17854";"ny, new york, usa";NULL
"17855";"berea, ohio, usa";"68"
"17856";"san diego, california, usa";NULL
"17857";"pittsburgh, pennsylvania, usa";"20"
"17858";"calgary, alberta, canada";"41"
"17859";"roanoke, virginia, usa";"43"
"17860";"neu-ulm, bayern, germany";NULL
"17861";"san francisco, california, usa";NULL
"17862";"st paul, minnesota, usa";NULL
"17863";"r�sselsheim, hessen, germany";NULL
"17864";"corsico, lombardia, italy";NULL
"17865";"old saybrook, connecticut, usa";"71"
"17866";"easton, pennsylvania, usa";"36"
"17867";"cebu, cebu, philippines";"21"
"17868";"queensbury, new york, usa";NULL
"17869";"beverly, massachusetts, usa";NULL
"17870";"san diego, california, usa";NULL
"17871";"olympia, washington, usa";NULL
"17872";"halle, sachsen-anhalt, germany";"24"
"17873";"eugene, oregon, usa";NULL
"17874";"birkenfeld, baden-w�rttemberg, germany";NULL
"17875";"wien, wien, austria";NULL
"17876";"portland, oregon, usa";NULL
"17877";"berlin, berlin, germany";"30"
"17878";"westminster, colorado, usa";NULL
"17879";"pittsburgh, pennsylvania, usa";"61"
"17880";"milano, lombardia, italy";"37"
"17881";"gloversville, new york, usa";NULL
"17882";"east haven, connecticut, usa";"56"
"17883";"gerrards cross, bucks, united kingdom";NULL
"17884";"manchester, england, united kingdom";"78"
"17885";"mumbai, mumbai, maharashtra, india, india";"29"
"17886";"dublin, dublin, ireland";NULL
"17887";"minneapolis, minnesota, usa";"48"
"17888";"st. charles, illinois, usa";"57"
"17889";"44287 dortmund, nordrhein-westfalen, germany";NULL
"17890";"wisconsin rapids, wisconsin, usa";"17"
"17891";"port charlotte, florida, usa";"46"
"17892";"millsboro, delaware, usa";"56"
"17893";"mt. tremper, new york, usa";NULL
"17894";"alabaster, alabama, usa";"47"
"17895";"gallatin, tennessee, usa";"21"
"17896";"cusano milanino, italy, italy";"36"
"17897";"trissur, kerala, india";"23"
"17898";"barcelona, catalu�a, spain";"22"
"17899";"roma, lazio, italy";"36"
"17900";"riga, latvia, latvia";NULL
"17901";"ft lauderdale, florida, usa";"66"
"17902";"bologna, emilia romagna, italy";"29"
"17903";"antiqua, n/a, antigua and barbuda";"123"
"17904";"northampton, england, united kingdom";NULL
"17905";"piermont, new hampshire, usa";NULL
"17906";"suisun city, california, usa";"61"
"17907";"suisun city, california, usa";"61"
"17908";"odessa, florida, usa";"59"
"17909";"new orleans, louisiana, usa";"29"
"17910";"geneva, geneva, switzerland";NULL
"17911";"pordenone, n/a, italy";NULL
"17912";"georgetown, penang, malaysia";NULL
"17913";"fremantle, western australia, australia";NULL
"17914";"st. albans, west virginia, usa";NULL
"17915";"bergamo, lombardia, italy";NULL
"17916";"london, england, united kingdom";NULL
"17917";"hamilton, ontario, canada";"23"
"17918";"brisbane, queensland, australia";"21"
"17919";"sydney, new south wales, australia";"18"
"17920";"kelowna, british columbia, canada";NULL
"17921";"albany creek, queensland, australia";"20"
"17922";"toledo, ohio, usa";"15"
"17923";"brisbane, quebec, australia";"15"
"17924";"adelaide, south australia, australia";"15"
"17925";"waterbury, connecticut, usa";"15"
"17926";"honolulu, hawaii, usa";NULL
"17927";"fulton, new york, usa";NULL
"17928";"onalaska, wisconsin, usa";"13"
"17929";"bentley, alberta, canada";NULL
"17930";"bay city, michigan, usa";"18"
"17931";"williston pk, new york, usa";"21"
"17932";"kirbyville, texas, usa";"20"
"17933";"quezon city, metro manila, philippines";NULL
"17934";"asbury park, new jersey, usa";NULL
"17935";"cedar park, texas, usa";NULL
"17936";"market harborough, england, united kingdom";"20"
"17937";"pelham, new york, usa";"16"
"17938";"chalmette, louisiana, usa";"18"
"17939";"haxtun, colorado, usa";NULL
"17940";"louisville, kentucky, usa";"21"
"17941";"albuquerque, new mexico, usa";NULL
"17942";"baton rouge, louisiana, usa";"30"
"17943";"columbia, missouri, usa";"23"
"17944";"las cruces, new mexico, usa";NULL
"17945";"ilmenau, thueringen, germany";"26"
"17946";"london, england, united kingdom";"26"
"17947";"torino, piemonte, italy";"25"
"17948";"new philadelphia, ohio, usa";"24"
"17949";"rochelle, illinois, usa";"38"
"17950";"puchong, selangor, malaysia";"32"
"17951";"forest park, illinois, usa";"52"
"17952";"albuquerque, new mexico, usa";NULL
"17953";"manchester, manchester, united kingdom";"21"
"17954";"harrisonburg, virginia, usa";"38"
"17955";"sun city, arizona, usa";NULL
"17956";"montrose, michigan, usa";"17"
"17957";"barcelona, barcelona, spain";"25"
"17958";"perth, western australia, australia";NULL
"17959";"brooklyn, new york, usa";NULL
"17960";"west berlin, new jersey, usa";"17"
"17961";"rhinelander, wisconsin, usa";"26"
"17962";"florissant, missouri, usa";"45"
"17963";"galena, ohio, usa";"58"
"17964";"canfield, ohio, usa";NULL
"17965";"cedar springs, michigan, usa";NULL
"17966";"baltimore, maryland, usa";"26"
"17967";"manchester, n/a, united kingdom";"34"
"17968";"yucaipa, california, usa";"19"
"17969";"bethune, ,";NULL
"17970";"chesterland, ohio, usa";"40"
"17971";"cambridge, maryland, usa";"59"
"17972";"hilliard, ohio, usa";NULL
"17973";"york, england, united kingdom";"11"
"17974";"schweinfurt, us military europe, germany";"15"
"17975";"fargo, north dakota, usa";NULL
"17976";"calgary, alberta, canada";NULL
"17977";"darfield, canterbury, new zealand";NULL
